Positive Similarity	Negative Similarity
88641216.0	66473.8828125
87379248.0	77372.78125
88562352.0	67155.1953125
89813896.0	73904.671875
89585944.0	75171.796875
89913776.0	72779.0859375
88671560.0	67632.3984375
89398968.0	70680.7421875
89067832.0	67769.71875
87749584.0	69937.90625
87213912.0	74536.6640625
86836112.0	57154.65625
91000328.0	74928.328125
90700032.0	66190.5859375
89277008.0	73580.140625
89474496.0	72954.8671875
87293224.0	71108.0625
89804752.0	71878.1328125
87868392.0	78457.9375
89033152.0	69542.1796875
90386560.0	72418.828125
89961808.0	76377.9453125
89413536.0	76562.5625
88548024.0	64945.3046875
89492272.0	67550.375
89417464.0	67974.203125
88529392.0	73606.96875
88452888.0	71549.25
89576048.0	80972.015625
90519240.0	80204.53125
90484104.0	67194.9921875
90202088.0	75184.3046875
88195648.0	73212.8359375
89099040.0	72388.0625
89235952.0	67483.234375
87028496.0	72065.828125
89785304.0	67268.5234375
88763904.0	71640.4453125
89519824.0	75323.1640625
89219120.0	72304.3125
90507832.0	65942.3125
90048752.0	66616.40625
89273248.0	67922.640625
89148512.0	75125.3359375
89336456.0	73240.8046875
88693424.0	76466.9296875
89630464.0	78571.09375
88890672.0	68869.8515625
90519752.0	74733.65625
89315520.0	74427.6328125
89120600.0	73745.71875
89649112.0	60304.80078125
87893976.0	74256.0703125
89277512.0	68917.7265625
89514112.0	72574.7265625
88130576.0	74463.53125
89872720.0	69232.828125
89712952.0	75437.625
90662232.0	68689.421875
89589672.0	73808.34375
90038072.0	70362.09375
90625376.0	72479.5390625
89468672.0	68155.375
89157040.0	81679.515625
87600240.0	64683.34765625
88465504.0	72134.7265625
88957784.0	77412.390625
89830880.0	73907.6953125
90868224.0	65279.28515625
89756856.0	69143.1171875
90643944.0	72385.9765625
88573472.0	72962.7109375
89782584.0	72484.4453125
89290928.0	37617.9375
89824576.0	76356.765625
89765816.0	65438.0
92553808.0	72947.875
90156560.0	73106.7421875
90087424.0	72023.2109375
89369624.0	70723.84375
89112056.0	77391.5625
88900344.0	71607.703125
89673608.0	73336.546875
89229392.0	72695.0
90466040.0	73601.53125
90555408.0	65956.3984375
91589232.0	70078.25
90864960.0	66963.125
90810784.0	71819.28125
89194968.0	74038.71875
88396976.0	80064.6015625
89187112.0	78636.6875
88564272.0	66806.0234375
89537976.0	75619.5234375
90112504.0	74305.296875
89691768.0	74576.8828125
91012736.0	67754.40625
89603000.0	72325.828125
90010832.0	69402.3046875
90121168.0	75278.296875
87525808.0	75250.6796875
88454496.0	70249.5078125
89467040.0	63642.87890625
89496808.0	69372.09375
91235832.0	69235.140625
90778200.0	71936.46875
91553424.0	73942.1796875
91174184.0	80578.8671875
89782328.0	79442.3125
90501696.0	66905.59375
90052096.0	73929.8203125
88853944.0	74461.7890625
89076088.0	73725.7734375
89534760.0	59981.50390625
88542040.0	74312.9921875
89899808.0	69779.078125
90823816.0	71540.5703125
90948440.0	73378.015625
90248792.0	69217.9453125
89876240.0	76735.21875
90693856.0	66267.2421875
90455864.0	70090.15625
89685968.0	73117.8671875
89645152.0	73506.421875
90562424.0	64863.87109375
89960984.0	80160.390625
90073752.0	68381.390625
90208744.0	73971.09375
90172104.0	74421.1953125
89760712.0	72693.109375
91059008.0	67205.8671875
90061384.0	71917.0859375
90550008.0	70147.0
91343496.0	71012.0703125
89360496.0	72485.890625
90482840.0	40799.8984375
89777512.0	77416.1328125
91137416.0	66241.1953125
91094576.0	73590.421875
88596608.0	72484.0546875
89220680.0	68292.53125
89580720.0	71121.7421875
91408584.0	78388.0234375
91176496.0	68958.921875
91576912.0	73110.1015625
92454176.0	76349.453125
90488376.0	72966.1953125
89600096.0	63632.55078125
89777688.0	70060.0625
89868816.0	70818.2265625
89765976.0	72719.375
90210712.0	71642.875
89279008.0	78176.90625
90027200.0	80861.6953125
90723048.0	68568.609375
91123968.0	72447.2734375
89567856.0	71755.265625
89882368.0	75521.171875
88422304.0	70355.5625
90447296.0	68844.7265625
90397752.0	68374.859375
89288736.0	77306.140625
89274272.0	76200.0078125
90744888.0	69930.6875
90597888.0	65499.51953125
90073376.0	69727.1484375
89725472.0	69480.9453125
90390648.0	71642.2734375
92799224.0	71486.078125
92273024.0	79153.8828125
90820160.0	78862.6015625
91861680.0	67243.484375
91909752.0	73821.734375
89850360.0	76288.0234375
90074168.0	75621.2890625
90197880.0	58980.8125
90433592.0	73458.3671875
89189376.0	69469.1015625
89319272.0	72078.203125
89697872.0	73237.4375
89557848.0	69273.9453125
91020320.0	79593.625
91449432.0	70559.046875
90415992.0	70495.6171875
90951040.0	69428.640625
89675960.0	72604.1484375
90911336.0	67984.984375
89949520.0	78609.7109375
90543640.0	66353.765625
89654400.0	74974.828125
91142704.0	76640.4765625
91176976.0	72739.1640625
91803696.0	67190.1953125
90056760.0	72057.8359375
90121840.0	67398.8125
90520768.0	69039.0859375
89965176.0	74435.1953125
92094936.0	43980.44921875
89815944.0	76611.921875
90214432.0	65060.546875
90234328.0	71501.484375
90558304.0	73116.0625
91626688.0	71209.90625
92469560.0	71680.40625
91313824.0	76248.7265625
91262024.0	70692.4140625
89346048.0	75155.796875
91647752.0	72496.953125
91040384.0	72712.5234375
88123032.0	65163.8515625
89743840.0	70036.9765625
90950896.0	68288.015625
91050600.0	72353.5390625
92085664.0	73632.7421875
92034976.0	84564.5625
90619968.0	81766.8984375
89764968.0	64906.44921875
91194880.0	73420.3984375
91523768.0	74374.46875
90044712.0	74189.78125
91841472.0	66524.765625
92857120.0	70280.078125
90203656.0	71527.5859375
89834912.0	76089.9453125
92050104.0	74087.5546875
90893152.0	71702.2734375
89765800.0	67399.0859375
89918600.0	68437.859375
91688248.0	65241.32421875
91756960.0	72774.0234375
90959720.0	75581.3046875
91932472.0	76977.90625
90729056.0	73619.9765625
91558264.0	69198.3125
89368104.0	75822.4375
88754864.0	73164.59375
91130680.0	72913.5234375
92125288.0	61082.12890625
93430632.0	75857.203125
92601176.0	68294.9375
90799440.0	71069.078125
90935744.0	75178.203125
89157912.0	70111.140625
89686680.0	76267.5859375
90769440.0	65731.9921875
90699720.0	72282.6953125
91802288.0	73082.34375
93049472.0	74017.828125
92220512.0	65893.1015625
92075912.0	81565.609375
91299480.0	67238.125
90128768.0	71070.5859375
90619120.0	73516.2578125
91142528.0	73678.84375
93046584.0	69431.40625
91394400.0	70889.46875
90838296.0	67707.71875
89787264.0	72323.5546875
92346672.0	74959.8125
90806832.0	41937.078125
91405040.0	75148.546875
91538040.0	67481.015625
90737000.0	72481.34375
92760800.0	70169.5859375
91781912.0	72252.7265625
91243928.0	72278.3125
91069032.0	75060.6484375
91523736.0	67697.0390625
91640320.0	75042.140625
91247840.0	74143.1875
92167504.0	72267.15625
91936280.0	64133.96875
92426976.0	73674.0
90649336.0	69735.3515625
89483456.0	69950.5625
90536080.0	74951.65625
91315104.0	85000.3125
90729160.0	79066.3359375
90580168.0	65833.640625
91939624.0	74064.34375
92101032.0	73926.859375
93150000.0	72958.7109375
92131864.0	69122.265625
90975904.0	69142.1015625
90759448.0	70531.0078125
89415816.0	74659.4609375
91554264.0	72526.328125
91594512.0	70130.1953125
90842064.0	65856.171875
92956576.0	66994.328125
91232216.0	66240.875
89881328.0	72497.5546875
91982240.0	73585.8984375
92893432.0	78142.7265625
92079704.0	76347.359375
90998288.0	69011.0234375
92446072.0	75432.75
91330120.0	72553.875
90805600.0	74092.59375
90797872.0	62765.8671875
92014416.0	71184.125
89682032.0	68956.5859375
90662496.0	73539.28125
91396832.0	75373.6328125
92839928.0	69282.984375
91660688.0	78454.1875
92377784.0	66494.6953125
91087848.0	69615.234375
90370096.0	69989.7265625
92287144.0	74877.8984375
90714552.0	70149.0078125
91635112.0	80189.1328125
92735824.0	66363.7890625
91674464.0	72591.5390625
89535960.0	73953.1953125
90714592.0	73659.8125
91512000.0	67740.7578125
94488344.0	70553.5546875
92304296.0	68140.4609375
91821600.0	71506.53125
91673584.0	72204.9765625
93035288.0	45377.70703125
90392592.0	77892.875
89719464.0	67034.5625
91284640.0	68363.7734375
90984152.0	70645.5546875
91835664.0	74155.21875
90047072.0	73640.7421875
92363592.0	73858.6171875
93815760.0	64132.15234375
91831712.0	77247.75
92781648.0	74748.2265625
91599384.0	73223.859375
91677832.0	63704.65234375
90635344.0	71561.21875
90499416.0	67767.1953125
91465864.0	72084.4921875
92251688.0	73091.9296875
93093232.0	83369.921875
94129056.0	81484.7109375
92761744.0	65223.97265625
91695792.0	74920.0390625
90939328.0	72444.75
88966688.0	72335.1171875
90609224.0	68233.40625
92188416.0	71716.3671875
92078984.0	70275.6328125
93331016.0	72190.8125
91677176.0	73487.0703125
93039560.0	74244.1875
91618168.0	65486.8828125
91511840.0	66540.3984375
92613888.0	66843.5625
93462984.0	70395.7890625
91825192.0	73953.28125
90886440.0	81955.0859375
90654952.0	74174.28125
92251576.0	67688.2890625
92178464.0	78173.703125
91847944.0	74359.609375
92238208.0	72427.828125
92427016.0	60629.703125
91122488.0	76278.703125
92168520.0	67069.0390625
92268616.0	70752.6328125
92493624.0	74424.0078125
91966856.0	68453.7890625
92239720.0	79144.984375
91017208.0	64984.4921875
90998904.0	72282.4765625
92573424.0	75512.890625
93239560.0	74243.59375
91161824.0	66019.953125
91885456.0	79992.4140625
93943560.0	68275.3359375
91466000.0	72195.8359375
90514528.0	71193.78125
92264952.0	75110.0
91127656.0	67782.6953125
91942944.0	69734.2578125
93350232.0	68951.75
92547496.0	72356.9375
93634896.0	73724.78125
93022256.0	44632.20703125
92786944.0	76112.03125
90239008.0	64452.62890625
90811424.0	69288.7734375
92853584.0	72360.84375
93406136.0	72884.015625
92305432.0	71951.7421875
92565048.0	74505.9375
93929448.0	67837.25
91706168.0	75296.2421875
91753928.0	74990.6796875
91810688.0	72814.046875
91658608.0	62215.0546875
92662808.0	70091.5234375
90521752.0	69165.7734375
93093072.0	71088.1015625
93926768.0	72095.3984375
93056632.0	88338.2421875
89957496.0	83876.765625
90466472.0	64316.4765625
92779664.0	72067.4921875
91165208.0	78215.5625
92747832.0	73522.640625
92218760.0	64732.05859375
92626408.0	71176.0
91192864.0	72412.890625
92487656.0	74111.0234375
94469728.0	72110.6015625
93408560.0	72672.65625
91595760.0	66235.359375
90453192.0	66982.1328125
92625952.0	65037.41796875
92438800.0	74270.03125
93655184.0	73021.1328125
94084512.0	76934.8203125
92462408.0	74883.453125
92728528.0	69670.4453125
91647272.0	75197.1953125
91562832.0	72867.1953125
91836456.0	74855.5
91689352.0	63357.06640625
91030816.0	71935.0859375
92784552.0	68265.1015625
91649232.0	72675.1953125
92280864.0	74241.078125
91883040.0	68228.1171875
93034672.0	78732.4609375
91082048.0	67363.265625
94038808.0	70811.2265625
94409792.0	70192.4296875
93067184.0	75664.5625
90799152.0	65651.375
92622712.0	78180.15625
92319304.0	69299.171875
92545760.0	73077.140625
91766936.0	74928.8515625
92318288.0	73808.4296875
93673680.0	66091.2265625
92949952.0	67488.4609375
92838256.0	67580.4765625
91041184.0	69934.75
92439208.0	73696.578125
94246384.0	50511.8515625
94998144.0	77848.859375
92891376.0	66588.53125
92299592.0	70196.625
91762584.0	69894.9921875
91559424.0	72982.328125
92422648.0	73939.7890625
91929632.0	75637.7265625
92738528.0	65435.35546875
92416040.0	75470.875
93078184.0	74858.59375
93956280.0	71923.578125
92438768.0	64771.03515625
91982680.0	71356.828125
92097504.0	68836.21875
93800664.0	71483.5703125
92890976.0	71273.1328125
91739880.0	86700.7265625
91678944.0	78060.234375
94425360.0	64509.65234375
93447472.0	75958.3984375
92016880.0	75890.125
93408952.0	72945.6015625
93124632.0	66990.2265625
91676600.0	71927.4921875
92059824.0	68483.453125
91114144.0	72303.2109375
92983528.0	75371.0703125
93932680.0	73170.078125
93215824.0	66036.859375
95051240.0	66796.328125
93629872.0	66350.0546875
91464264.0	72944.140625
90558616.0	73038.3203125
91832016.0	78157.6953125
91566688.0	74750.90625
93305936.0	69305.0
93081312.0	74668.796875
94152408.0	72161.1015625
93266744.0	75373.375
94100264.0	62385.328125
92549224.0	74681.6171875
92468472.0	64577.515625
92080176.0	71214.890625
91478120.0	74646.625
93686104.0	68168.2578125
93479888.0	76936.0
93945096.0	67641.53125
93871472.0	71363.09375
93303032.0	70675.515625
93953584.0	72161.0
91765904.0	69232.890625
91582984.0	81638.546875
92831560.0	65658.859375
93881264.0	74049.2578125
91975576.0	75202.9375
93411744.0	72172.1171875
93008184.0	67581.5859375
94319840.0	71096.6953125
91169440.0	68720.125
91247808.0	69940.765625
91820832.0	71349.59375
93245976.0	48775.19140625
94404528.0	75846.9765625
94063136.0	64332.33203125
93272424.0	72837.953125
90347152.0	73935.2578125
92724680.0	71036.7421875
92318968.0	69390.765625
93328016.0	74900.140625
92741808.0	66984.9375
92550496.0	75500.0078125
93204976.0	72530.0
93333872.0	72958.5234375
94229208.0	65350.0390625
92497616.0	68196.5234375
92747472.0	67661.203125
92552248.0	73728.875
93523560.0	72993.203125
93749800.0	83438.5078125
92562072.0	79012.5546875
92034744.0	66547.75
93799560.0	74840.375
91870064.0	71446.6796875
91111664.0	71601.625
92244248.0	69602.0546875
94392496.0	73758.7265625
93730472.0	68054.5859375
93799888.0	72615.203125
93101288.0	76989.515625
92677784.0	71554.1171875
92283208.0	63731.0546875
93438704.0	67829.71875
92957824.0	68038.9453125
94784536.0	71588.0
94165800.0	71846.3515625
92464376.0	81738.4140625
93492744.0	76509.1796875
94326240.0	67934.3125
93480832.0	74495.5078125
92631280.0	73670.4375
93288536.0	70840.5
93508160.0	60571.421875
92212352.0	74847.2890625
93461648.0	67628.3671875
94030256.0	68301.59375
94421592.0	74656.1328125
92567808.0	72343.2265625
93645992.0	76698.2265625
91894744.0	64440.02734375
94093072.0	73502.8359375
92756200.0	74029.8125
93583344.0	71074.6640625
94251552.0	64410.78515625
92848744.0	80334.8046875
94493896.0	68683.21875
93868384.0	72408.109375
94773336.0	71738.6171875
92359096.0	73963.25
93396176.0	67882.0859375
94248008.0	68956.09375
94280472.0	66982.328125
93933896.0	70439.875
93475720.0	72192.4609375
93374488.0	45770.28515625
93884816.0	77067.3671875
92663608.0	67188.28125
93539600.0	71471.515625
93177264.0	70599.0078125
93616800.0	71794.2578125
93290168.0	72403.734375
92277152.0	76136.109375
92619632.0	64927.31640625
93335400.0	73189.046875
92240248.0	73897.96875
92683584.0	73059.90625
94332696.0	66175.421875
94339224.0	72382.4765625
94591272.0	69799.09375
93727808.0	71941.3515625
93146544.0	70152.015625
92487112.0	85669.578125
92837040.0	80494.640625
92585864.0	64574.20703125
93361912.0	73955.78125
94468904.0	75016.421875
93677272.0	72873.5859375
94051984.0	68077.5
91894896.0	73233.765625
95090024.0	69012.21875
95207552.0	73117.078125
93914080.0	72545.8984375
94534200.0	72532.0625
94249680.0	64290.7421875
93043968.0	68431.421875
92414928.0	68959.5078125
93498040.0	72043.671875
95068696.0	71605.53125
93858456.0	79560.0859375
94550048.0	77882.453125
93883832.0	68362.125
94280944.0	73873.2109375
93659096.0	73390.1953125
92273400.0	72359.6953125
93982640.0	60513.109375
92724352.0	72748.109375
94727336.0	67870.546875
93954240.0	72843.171875
94221392.0	73917.1171875
94934816.0	66898.671875
93518224.0	78424.5
92116056.0	66859.3515625
93377912.0	68355.6875
92715992.0	70037.1171875
92898672.0	72979.796875
94293328.0	66954.859375
95098896.0	80511.3359375
92439032.0	67281.640625
93534920.0	74989.828125
94707992.0	72953.5546875
94521008.0	72266.9453125
93517536.0	66859.7109375
94605312.0	67580.53125
93393584.0	68784.328125
92959592.0	72100.6328125
95061184.0	71758.9140625
93913360.0	46647.9375
94268216.0	75857.265625
94254040.0	66502.5234375
94753968.0	72495.5859375
94588728.0	70471.8984375
92406096.0	72209.609375
94440144.0	70218.796875
93228648.0	75072.65625
93150536.0	65617.1640625
94702720.0	74923.375
94841840.0	74500.9140625
95062288.0	72163.6484375
93919296.0	65395.41796875
93257552.0	70362.1953125
93360128.0	66482.734375
93174128.0	72126.3515625
94224168.0	75781.9140625
96056744.0	79031.171875
95639480.0	78767.53125
92174360.0	66122.203125
93017080.0	75486.71875
92603616.0	71167.453125
94446992.0	70892.3359375
94649344.0	70838.125
95307584.0	71830.609375
95107888.0	66443.890625
94882808.0	73375.28125
95059240.0	76803.03125
93819248.0	71512.9140625
91199544.0	62929.63671875
92116552.0	68251.4375
94415360.0	66514.59375
93279616.0	69438.4375
95406072.0	74229.4921875
93130672.0	83466.484375
93268272.0	77957.71875
93648504.0	67781.6328125
95895800.0	73853.84375
94925640.0	75200.4375
95034336.0	71216.546875
95654232.0	59899.984375
94542952.0	73533.3671875
92969016.0	67904.9375
92580520.0	71240.8828125
93052840.0	72962.75
93633992.0	70573.265625
95718008.0	79759.296875
96227864.0	64216.7578125
95737488.0	69179.296875
94169736.0	72677.09375
93235176.0	71128.0
91919840.0	68056.109375
93287696.0	78728.2265625
94108856.0	67558.15625
94541976.0	72074.6953125
94832552.0	74384.7109375
96871648.0	72738.90625
94544568.0	68200.5703125
92698648.0	70869.125
92845640.0	67796.4375
93341712.0	68999.6640625
95612480.0	72624.3515625
94409448.0	52867.46875
94515168.0	76591.8046875
93443784.0	64946.8515625
92121024.0	72888.7421875
92437296.0	70119.0546875
92227920.0	70730.9609375
93837096.0	70780.546875
94359688.0	76531.546875
94858984.0	65615.4140625
94862944.0	73835.7578125
93983176.0	75671.8203125
94234608.0	74884.390625
94466536.0	63215.671875
93412208.0	68622.7578125
94455944.0	67573.4453125
94620848.0	74508.40625
95010320.0	72897.6171875
93697328.0	76285.75
94330944.0	81860.5546875
94627880.0	67027.703125
94269552.0	72951.0390625
94716440.0	71206.0
93215928.0	72974.1953125
95551224.0	71584.140625
95090136.0	70686.4453125
95132928.0	67957.765625
92045208.0	74015.0390625
94667592.0	74495.5234375
95059712.0	70689.75
93458872.0	66060.953125
95028448.0	66608.5625
95103352.0	64388.9921875
94423816.0	69391.4375
91978784.0	74050.4453125
93107800.0	83491.3671875
93356288.0	75817.140625
94906936.0	70830.5234375
93912344.0	73952.265625
95816688.0	70616.8359375
94353216.0	71195.3125
94778896.0	61721.53125
94582224.0	73837.015625
93256736.0	66294.1484375
94209496.0	71245.8671875
95259792.0	74645.3125
96023760.0	71657.2578125
95333064.0	66082.9921875
94225984.0	66710.2265625
92973008.0	70290.9140625
93406792.0	68726.4921875
93817768.0	70381.6171875
93990640.0	68579.3203125
96171688.0	80365.1328125
92881256.0	64844.85546875
94080984.0	74792.296875
93862816.0	75682.828125
94885816.0	71593.4453125
94616360.0	66851.7890625
94651000.0	70919.671875
91061704.0	67392.875
92137192.0	69953.2578125
95309864.0	70721.859375
95949424.0	57687.46875
93936392.0	76610.7265625
95168528.0	64666.78515625
94218544.0	71568.265625
94092176.0	72457.9921875
92838624.0	70764.5078125
93057232.0	71614.640625
94641928.0	75921.7109375
96308840.0	65298.33203125
95113112.0	73081.4140625
95794360.0	76465.0546875
93901976.0	75221.8671875
93412280.0	65431.078125
93376448.0	68088.4453125
94401928.0	66916.15625
93030064.0	72968.296875
95165240.0	72743.3046875
96226208.0	79239.8671875
96379024.0	80746.96875
95671792.0	65943.9140625
95303848.0	71770.828125
92500808.0	71140.171875
94145824.0	72374.140625
94253152.0	72188.9609375
95767280.0	73476.25
92751448.0	67506.5625
94626528.0	73685.3125
96713128.0	73534.875
94853952.0	68882.296875
93505984.0	63993.0546875
94063008.0	69602.328125
93500824.0	66680.859375
93443200.0	69620.53125
93323616.0	72875.9140625
93851720.0	80755.7734375
97612112.0	73457.84375
96413864.0	69770.265625
94804440.0	75450.0703125
92125344.0	71179.203125
93594280.0	69719.2109375
95602720.0	61488.23046875
93497760.0	75954.78125
93924520.0	65556.6875
95861136.0	70110.765625
96136328.0	77714.6875
94224104.0	71268.0
92528312.0	63764.60546875
93086616.0	64535.50390625
93020400.0	71947.640625
94621016.0	71027.59375
94714192.0	70903.1796875
95689488.0	67732.859375
95260952.0	81464.3046875
93820440.0	66315.671875
94004912.0	70401.5390625
93610312.0	73024.953125
93437896.0	75339.6015625
93866296.0	67061.0234375
95269544.0	67036.9765625
94020328.0	68237.28125
93906456.0	73444.1796875
94474592.0	73482.203125
95003344.0	56624.8046875
96219664.0	77390.078125
94245696.0	66319.8515625
94477520.0	69104.078125
94143144.0	70407.625
95097032.0	73954.6484375
95724216.0	72533.4375
96274600.0	75860.5859375
94955704.0	65234.14453125
94639032.0	74166.453125
94024320.0	76321.0546875
96187400.0	71007.7734375
95511912.0	63481.91015625
95773904.0	68782.203125
94411992.0	69719.3125
94544624.0	71633.3203125
94978040.0	72353.2265625
95127688.0	81665.6796875
94805848.0	80889.078125
96077072.0	63950.4921875
95453824.0	74285.8515625
92581040.0	73870.328125
93400272.0	70057.7421875
93207816.0	66648.140625
97002168.0	71362.90625
96998296.0	69540.5546875
97446728.0	71861.875
94675448.0	73010.0
94733888.0	73257.234375
94103568.0	64175.39453125
94609000.0	65573.4765625
95012152.0	66707.7734375
95457096.0	71775.515625
95335632.0	72959.9921875
94687648.0	83725.4609375
95453088.0	76611.15625
94224552.0	67881.609375
95171672.0	71217.1328125
95706824.0	72201.3203125
95061904.0	71772.734375
95621888.0	62205.71875
95983512.0	74764.2890625
95648224.0	65794.65625
94887272.0	70044.921875
93738328.0	74574.3046875
94784808.0	73437.078125
95419200.0	65795.109375
95419168.0	64455.3125
96247888.0	69005.3984375
95804448.0	71243.609375
95558160.0	70753.65625
94460288.0	69667.640625
94269512.0	77761.0703125
95535856.0	65592.9921875
94864008.0	69300.515625
95835784.0	72466.578125
95968360.0	75518.0
93595352.0	66005.28125
95292640.0	66873.296875
94831616.0	68301.515625
94226568.0	71748.8984375
93709664.0	69294.828125
93982256.0	61086.0078125
94348040.0	79206.7734375
96498032.0	67585.3515625
94320328.0	69148.421875
95343816.0	70508.7578125
96700408.0	71259.6796875
95898424.0	70665.1015625
93771400.0	74806.1640625
93575912.0	64735.41796875
95543984.0	75263.3046875
94227264.0	74751.0546875
96292120.0	72971.1328125
94590720.0	64775.48046875
95074776.0	70129.8828125
94571168.0	67072.6640625
95115832.0	71355.703125
93555000.0	72876.3125
94897336.0	77455.1328125
96442648.0	82114.546875
96080744.0	68541.9921875
93600928.0	71844.078125
95857720.0	73747.0078125
94208040.0	73686.78125
94529416.0	69736.484375
96049712.0	69645.78125
96846184.0	66263.265625
97985568.0	73010.2890625
95236064.0	73914.9765625
93695520.0	71524.4296875
93970800.0	62433.26953125
94113888.0	69717.7265625
96185128.0	67006.2734375
95573728.0	69057.09375
97491368.0	72837.3125
95368752.0	86283.40625
95376256.0	74873.7890625
95431736.0	66180.359375
94828896.0	73895.578125
94210128.0	73297.125
93945264.0	71335.1875
95564616.0	60588.23828125
94251880.0	74504.765625
94609592.0	65314.375
94302648.0	68867.9453125
96616872.0	75898.65625
94681168.0	72694.765625
95542680.0	67326.3828125
95919624.0	64593.828125
94045096.0	68709.4140625
95968920.0	71515.203125
95049832.0	72347.1953125
95436064.0	66680.140625
94852072.0	76297.421875
96880448.0	67022.7265625
96438952.0	73060.09375
95812048.0	73658.6015625
94340640.0	71756.546875
94886800.0	67713.9375
95381256.0	71104.4921875
95909120.0	66310.8828125
95669088.0	70048.5234375
93638776.0	74512.984375
94085032.0	59451.80859375
94663112.0	75797.1484375
94870056.0	63722.05859375
95997016.0	70452.734375
96267016.0	71704.8125
95110904.0	72151.234375
96080112.0	72127.1875
96555992.0	74844.8515625
95456544.0	66082.15625
95456928.0	72449.15625
95756192.0	73789.9375
95288488.0	71611.5234375
95315088.0	66019.8046875
96347456.0	68752.1875
98193056.0	65839.640625
96021040.0	71939.1640625
94669968.0	73848.25
94035096.0	78328.5546875
95701760.0	79703.9921875
96322168.0	64972.3125
94932576.0	71431.046875
96345880.0	72095.7265625
95977696.0	72418.078125
95362760.0	69873.6171875
95231552.0	73159.125
96210528.0	66460.2578125
94810912.0	72912.1328125
94402448.0	73628.265625
94831184.0	72579.765625
94662888.0	63766.25390625
95124768.0	66111.390625
95382232.0	68783.21875
95191992.0	70869.3515625
96406280.0	69020.21875
95618816.0	86154.2421875
94975712.0	77431.4921875
94416896.0	64328.96484375
95237728.0	71907.0703125
97551224.0	75818.1796875
96099232.0	72150.8359375
95088896.0	58930.28125
96298696.0	74585.6875
95965664.0	68722.4765625
95692592.0	71375.1015625
94229992.0	71363.5859375
94652528.0	70946.6640625
95330672.0	68706.234375
95817736.0	64583.9921875
96248392.0	66420.09375
95101080.0	71384.6328125
95447688.0	74480.984375
94671248.0	71118.2265625
93378696.0	74073.0390625
95878680.0	67007.0625
96615184.0	74151.46875
96374768.0	72027.6171875
97445032.0	71863.59375
97689848.0	68322.453125
96152104.0	70122.9140625
91892640.0	65468.328125
94048088.0	70896.5859375
94853336.0	73621.3515625
96797096.0	11890.5029296875
95745240.0	78314.453125
95713088.0	67129.5546875
96897576.0	71072.953125
93742528.0	69575.6640625
94272880.0	70294.75
93418088.0	65776.4140625
96590064.0	73221.3671875
97426584.0	66514.5859375
95725992.0	77123.7421875
96380168.0	73683.34375
97700200.0	70501.671875
96765928.0	66907.640625
93007600.0	70566.8671875
92488672.0	65024.703125
95260984.0	68403.09375
94148400.0	74414.671875
95184304.0	85793.6171875
96878568.0	78634.6484375
96280856.0	63936.50390625
95640712.0	75013.984375
95923680.0	74739.3046875
93399016.0	69074.3828125
94425856.0	67569.5546875
93762360.0	73726.9140625
95387288.0	68534.7578125
96056976.0	69439.4921875
95280776.0	72417.109375
96600728.0	75842.25
96960552.0	64432.02734375
92828232.0	66607.3203125
96329904.0	69878.953125
96985016.0	70526.828125
97361560.0	69806.9296875
96434432.0	80551.78125
95448280.0	76649.7578125
95684912.0	65903.8828125
95382064.0	72318.1796875
95494456.0	73762.21875
95987168.0	74223.328125
96365344.0	60235.44921875
95692432.0	71730.359375
94868352.0	67374.15625
95825296.0	71297.5625
94661640.0	72045.359375
95530672.0	73021.578125
97549768.0	67821.3671875
97036032.0	65637.125
96405856.0	66808.6796875
96243256.0	71858.953125
95685184.0	75193.1796875
96320952.0	68261.421875
95051392.0	72215.109375
93170680.0	66314.4453125
95634816.0	73108.7109375
95064240.0	71961.5859375
96906160.0	71811.8359375
97517808.0	68404.328125
97150536.0	70158.078125
97051096.0	65572.5625
95611768.0	71384.96875
94885520.0	72484.4609375
95692184.0	13120.37109375
96224720.0	77011.3125
95555960.0	66171.0859375
96543120.0	71364.2890625
96670296.0	71359.3984375
98145800.0	71815.90625
95914264.0	65060.69921875
94951424.0	73350.703125
94401704.0	64492.75390625
95696888.0	73916.234375
97579856.0	77385.4765625
96445200.0	74481.7890625
97243344.0	65064.53515625
97880832.0	67750.0625
95195672.0	66470.7265625
96178032.0	72628.765625
97079968.0	70572.1875
95896776.0	77699.1640625
96971040.0	81898.296875
96485904.0	64083.55859375
96561904.0	68954.6640625
96342832.0	72923.0390625
96820864.0	73729.25
97959240.0	68313.75
96129152.0	71246.34375
95692600.0	67061.421875
95697872.0	71822.7109375
96212552.0	73872.875
96741160.0	72669.4375
97588616.0	62899.6015625
97405192.0	67697.7890625
98384960.0	67400.6171875
96113848.0	70925.0390625
93749552.0	70446.2578125
93633696.0	81994.1640625
94410208.0	76915.96875
96486792.0	68450.4765625
97121416.0	73935.171875
96701520.0	71874.3359375
98073440.0	71791.4609375
95592656.0	59643.59375
95608888.0	72886.8828125
94395904.0	66396.84375
96582344.0	70388.78125
96766192.0	75828.90625
97583584.0	71093.75
96570376.0	68454.6796875
95843264.0	65512.49609375
95507960.0	66812.9453125
94789576.0	69028.953125
96757928.0	73276.328125
95562048.0	69739.078125
96742816.0	74045.9921875
95773960.0	66077.046875
97348232.0	74104.75
98083296.0	73874.0
96799432.0	71881.0078125
95733128.0	66229.9140625
96385704.0	69205.2109375
95015976.0	66828.234375
